ID,Fattening_group.Pen,t (day),Wt (kg),FIt (kg day-1)
85,202007-118,33,59,1.811
85,202007-118,34,59.75,1.878
85,202007-118,35,61,1.716
85,202007-118,36,61.75,1.686
85,202007-118,37,61.5,2.136
85,202007-118,38,63.5,1.78
85,202007-118,39,63.5,2.067
85,202007-118,40,65.75,1.899
85,202007-118,41,66,1.667
85,202007-118,42,65.25,2.909
85,202007-118,43,66.75,2.345
85,202007-118,44,68.25,2.4
85,202007-118,45,71.5,2.541
85,202007-118,46,71.5,2.409
85,202007-118,47,72.5,1.904
85,202007-118,48,73,2.418
85,202007-118,49,75,2.265
85,202007-118,50,75.75,2.716
85,202007-118,51,77,2.247
85,202007-118,52,79,2.607
85,202007-118,53,79.112,2.438
85,202007-118,54,80.208,2.46
85,202007-118,55,81.305,2.481
85,202007-118,56,82,2.174
85,202007-118,57,83,2.675
85,202007-118,58,83.5,2.351
85,202007-118,59,86.5,3.009
85,202007-118,60,87.25,2.465
85,202007-118,61,88.5,2.623
85,202007-118,62,89.75,2.859
85,202007-118,63,90,2.392
85,202007-118,64,91.5,2.574
85,202007-118,65,90.5,2.01
85,202007-118,66,93,2.814
85,202007-118,67,92.75,2.424
85,202007-118,68,95.75,2.914
85,202007-118,69,96.75,2.39
85,202007-118,70,97.875,2.665
85,202007-118,71,100.25,2.47
60,202010-11,1,28.625,0.958
60,202010-11,2,30.25,0.176
60,202010-11,3,30.317,1.047
60,202010-11,4,31.214,0.973
60,202010-11,5,28.5,1.212
60,202010-11,6,34.75,1.351
60,202010-11,7,35,1.727
60,202010-11,8,35.5,1.412
60,202010-11,9,36.75,1.896
60,202010-11,10,34.625,1.775
60,202010-11,11,36.625,1.814
60,202010-11,12,40.5,2.005
60,202010-11,13,41,2.005
60,202010-11,14,43.25,2.113
60,202010-11,15,42.5,2.02
60,202010-11,16,42.25,1.873
60,202010-11,17,43.5,1.777
60,202010-11,18,44.5,2.367
60,202010-11,19,47.25,1.755
60,202010-11,20,47.5,1.476
60,202010-11,21,47.25,1.899
60,202010-11,22,48,1.835
60,202010-11,23,47.75,1.658
60,202010-11,24,49.5,1.51
60,202010-11,25,50.5,2.038
60,202010-11,26,52,1.296
60,202010-11,27,52,1.931
60,202010-11,28,53.875,2.164
60,202010-11,29,55,2.95
60,202010-11,30,56.5,1.715
60,202010-11,31,57.015,2.179
60,202010-11,32,58.027,2.204
60,202010-11,33,59.039,2.23
60,202010-11,34,60,2.707
60,202010-11,35,61.5,2.188
60,202010-11,36,61.75,1.879
60,202010-11,37,63,2.517
60,202010-11,38,63.75,1.988
60,202010-11,39,64.25,2.246
60,202010-11,40,66,2.058
60,202010-11,41,67,1.89
60,202010-11,42,67.75,2.523
60,202010-11,43,68.5,1.79
60,202010-11,44,70,2.688
60,202010-11,45,71.5,2.133
60,202010-11,46,72,1.484
60,202010-11,47,73,2.665
60,202010-11,48,73.5,2.078
60,202010-11,49,74,1.842
60,202010-11,50,73.5,1.751
60,202010-11,51,76,2.082
60,202010-11,52,78.25,2.484
60,202010-11,53,77,1.786
60,202010-11,54,79.5,3.488
60,202010-11,55,80.712,2.576
60,202010-11,56,82,3.087
60,202010-11,57,83.5,2.035
60,202010-11,58,84.5,3.194
60,202010-11,59,85,2.941
60,202010-11,60,88,1.732
60,202010-11,61,88.25,3.246
60,202010-11,62,89,2.488
60,202010-11,63,90.75,2.737
60,202010-11,64,92.5,2.39
60,202010-11,65,91.5,2.042
60,202010-11,66,92.75,2.391
60,202010-11,67,94,2.884
60,202010-11,68,95.75,2.516
60,202010-11,69,97,2.817
72,202010-11,1,38.47,1.338
72,202010-11,2,39,1.599
72,202010-11,3,40.75,2.131
72,202010-11,4,41.5,1.635
72,202010-11,5,41.75,1.66
72,202010-11,6,42.25,1.858
72,202010-11,7,44,1.904
72,202010-11,8,44.5,1.951
72,202010-11,9,45.5,2.156
72,202010-11,10,46.75,2.148
72,202010-11,11,48,1.952
72,202010-11,12,49.5,2.1
72,202010-11,13,50.75,1.749
72,202010-11,14,51,2.523
72,202010-11,15,51,2.12
72,202010-11,16,51,2.363
72,202010-11,17,52.5,2.1
72,202010-11,18,53,2.53
72,202010-11,19,55.5,2.412
72,202010-11,20,57,2.253
72,202010-11,21,57,2.567
72,202010-11,22,59.25,2.584
72,202010-11,23,59.75,2.616
72,202010-11,24,61,2.274
72,202010-11,25,61.5,2.21
72,202010-11,26,63.25,2.615
72,202010-11,27,63.75,2.444
72,202010-11,28,65,2.106
72,202010-11,29,65.99,0.702
72,202010-11,30,67.015,2.063
72,202010-11,31,68.04,2.108
72,202010-11,32,69.065,2.154
72,202010-11,33,70.09,2.199
72,202010-11,34,71.5,2.399
72,202010-11,35,72,2.608
72,202010-11,36,73,2.44
72,202010-11,37,74,2.067
72,202010-11,38,74.5,2.564
72,202010-11,39,76,2.865
72,202010-11,40,77.5,2.45
72,202010-11,41,79,3.088
72,202010-11,42,78.75,2.767
72,202010-11,43,80.5,2.372
72,202010-11,44,82,3.313
72,202010-11,45,82,2.712
72,202010-11,46,84,2.99
72,202010-11,47,86,2.832
72,202010-11,48,87,2.944
72,202010-11,49,88,3.173
72,202010-11,50,87.5,2.093
72,202010-11,51,88,2.917
72,202010-11,52,89.5,2.08
72,202010-11,53,91.5,3.169
72,202010-11,54,93.25,2.875
72,202010-11,55,94.587,3.14
72,202010-11,56,96.375,3.317
72,202010-11,57,98,3.722
72,202010-11,58,98.75,3.548
72,202010-11,59,100.5,3.857
72,202010-11,60,101.5,2.926
72,202010-11,61,104,4.113
72,202010-11,62,104.5,2.597
72,202010-11,63,105,3.483
72,202010-11,64,105.25,2.817
72,202010-11,65,104.75,2.705
72,202010-11,66,105.25,2.01
72,202010-11,67,107,2.462
72,202010-11,68,109.5,3.703
72,202010-11,69,110.5,2.734
42,202010-13,1,41.25,0.924
42,202010-13,2,37.5,1.275
42,202010-13,3,39.5,0.864
42,202010-13,4,39.5,1.458
42,202010-13,5,41,1.481
42,202010-13,6,43,1.521
42,202010-13,7,44,1.522
42,202010-13,8,44.5,1.676
42,202010-13,9,46,1.635
42,202010-13,10,46.5,1.849
42,202010-13,11,47.25,1.708
42,202010-13,12,48.5,2.117
42,202010-13,13,49.5,1.827
42,202010-13,14,50.25,2.377
42,202010-13,15,52,1.977
42,202010-13,16,52,1.713
42,202010-13,17,53.5,1.942
42,202010-13,18,55,2.258
42,202010-13,19,55.5,2.096
42,202010-13,20,56.5,1.822
42,202010-13,21,57.5,2.02
42,202010-13,22,58.5,2.085
42,202010-13,23,59,2.126
42,202010-13,24,59.75,1.766
42,202010-13,25,61.5,2.007
42,202010-13,26,63,2.482
42,202010-13,27,63.75,2.137
42,202010-13,28,64.25,2.125
42,202010-13,29,65.75,2.388
42,202010-13,30,67.5,2.223
42,202010-13,31,66.992,2.096
42,202010-13,32,67.808,2.067
42,202010-13,33,68.623,2.038
42,202010-13,34,68.5,1.868
42,202010-13,35,69,1.852
42,202010-13,36,71,1.525
42,202010-13,37,72.25,2.33
42,202010-13,38,73.5,1.843
42,202010-13,39,74,2.359
42,202010-13,40,75,1.952
42,202010-13,41,77,2.438
42,202010-13,42,77,2.088
42,202010-13,43,79.25,1.946
42,202010-13,44,78.75,2.147
42,202010-13,45,80,1.776
42,202010-13,46,81.5,2.39
42,202010-13,47,82.75,2.524
42,202010-13,48,83.75,2.326
42,202010-13,49,85,2.089
42,202010-13,50,86.75,2.283
42,202010-13,51,87,2.265
42,202010-13,52,88.5,1.326
42,202010-13,53,85,1.158
42,202010-13,54,89.535,0.844
42,202010-13,55,90.584,2.064
42,202010-13,56,91.5,3.099
42,202010-13,57,94,2.352
42,202010-13,58,94,2.843
42,202010-13,59,95.25,2.519
42,202010-13,60,96.75,2.934
42,202010-13,61,97.5,2.127
42,202010-13,62,99,2.805
42,202010-13,63,99.5,2.497
42,202010-13,64,100.5,1.556
42,202010-13,65,100.5,2.678
42,202010-13,66,103.25,2.364
42,202010-13,67,104.25,3.14
42,202010-13,68,105.75,2.466
42,202010-13,69,106.5,3.047
76,202010-11,1,38,1.483
76,202010-11,2,39.25,1.584
76,202010-11,3,41,1.305
76,202010-11,4,40.75,1.661
76,202010-11,5,42,1.275
76,202010-11,6,42.5,1.526
76,202010-11,7,43.5,1.611
76,202010-11,8,43.5,1.496
76,202010-11,9,45,1.615
76,202010-11,10,46.5,2.27
76,202010-11,11,47.5,1.992
76,202010-11,12,49,1.656
76,202010-11,13,49.5,1.729
76,202010-11,14,49.75,2.091
76,202010-11,15,50.5,1.819
76,202010-11,16,47.5,1.568
76,202010-11,17,51.5,2.275
76,202010-11,18,52,1.958
76,202010-11,19,54.5,2.075
76,202010-11,20,55.25,1.949
76,202010-11,21,55.5,1.979
76,202010-11,22,57,2.214
76,202010-11,23,58,2.347
76,202010-11,24,59,2.349
76,202010-11,25,60,0.926
76,202010-11,26,61.5,1.614
76,202010-11,27,62.5,2.123
76,202010-11,28,63.125,2.493
76,202010-11,29,65,2.09
76,202010-11,30,66.5,2.15
76,202010-11,31,66.273,2.077
76,202010-11,32,67.145,2.092
76,202010-11,33,68.017,2.107
76,202010-11,34,69,1.985
76,202010-11,35,69.5,2.101
76,202010-11,36,69.5,1.914
76,202010-11,37,71.5,2.234
76,202010-11,38,72.25,2.423
76,202010-11,39,73,2.134
76,202010-11,40,75,1.979
76,202010-11,41,76,3.031
76,202010-11,42,76.75,2.315
76,202010-11,43,77.75,2.641
76,202010-11,44,78.75,2.381
76,202010-11,45,80,2.699
76,202010-11,46,81.75,2.561
76,202010-11,47,83,2.327
76,202010-11,48,84,2.997
76,202010-11,49,84.75,2.712
76,202010-11,50,84.5,2.85
76,202010-11,51,87.5,2.641
76,202010-11,52,88.5,2.419
76,202010-11,53,90,2.729
76,202010-11,54,89.5,2.639
76,202010-11,55,91.617,2.675
76,202010-11,56,93.5,3.037
76,202010-11,57,93.5,2.382
76,202010-11,58,95.5,2.383
76,202010-11,59,95.25,2.575
76,202010-11,60,97.5,3.613
76,202010-11,61,98.5,2.502
76,202010-11,62,100.5,2.342
76,202010-11,63,101,2.633
76,202010-11,64,102,2.482
76,202010-11,65,101.125,1.893
76,202010-11,66,101.5,2.625
76,202010-11,67,103.5,2.66
76,202010-11,68,105,2.902
76,202010-11,69,108,3.112
17,202010-11,1,28.5,1.001
17,202010-11,2,29.5,0.842
17,202010-11,3,30.5,0.902
17,202010-11,4,31.75,1.199
17,202010-11,5,33,1.134
17,202010-11,6,33.5,1.435
17,202010-11,7,34,1.216
17,202010-11,8,34.5,1.219
17,202010-11,9,35.25,1.327
17,202010-11,10,35.25,1.52
17,202010-11,11,37,1.502
17,202010-11,12,39.5,1.554
17,202010-11,13,39.5,1.357
17,202010-11,14,41,1.687
17,202010-11,15,39.25,1.958
17,202010-11,16,39.5,1.656
17,202010-11,17,41,1.605
17,202010-11,18,41,1.821
17,202010-11,19,41.941,1.606
17,202010-11,20,42.557,1.479
17,202010-11,21,41.25,1.676
17,202010-11,22,44,1.513
17,202010-11,23,46.75,2.292
17,202010-11,24,47.5,2.055
17,202010-11,25,41.75,2.094
17,202010-11,26,46.75,1.894
17,202010-11,27,46.952,2.01
17,202010-11,28,44,1.819
17,202010-11,29,46.5,1.983
17,202010-11,30,52.75,2.435
17,202010-11,31,51.86,2.06
17,202010-11,32,53.382,2.071
17,202010-11,33,54.904,2.083
17,202010-11,34,57.25,1.871
17,202010-11,35,58,1.958
17,202010-11,36,59,2.256
17,202010-11,37,60.5,1.812
17,202010-11,38,60.5,2.322
17,202010-11,39,62.25,2.588
17,202010-11,40,62.5,2.13
17,202010-11,41,64.25,2.481
17,202010-11,42,65,2.191
17,202010-11,43,65.788,2.304
17,202010-11,44,66.5,2.6
17,202010-11,45,67,2.087
17,202010-11,46,69.25,2.521
17,202010-11,47,69.5,3.422
17,202010-11,48,71,2.481
17,202010-11,49,73.5,2.875
17,202010-11,50,73.5,2.316
17,202010-11,51,74.5,2.849
17,202010-11,52,76.75,3.07
17,202010-11,53,77,2.914
17,202010-11,54,79,2.682
17,202010-11,55,79.596,2.77
17,202010-11,56,80.5,2.643
17,202010-11,57,82.75,2.882
17,202010-11,58,82,2.711
17,202010-11,59,83.989,2.436
17,202010-11,60,85,2.988
17,202010-11,61,86,2.742
17,202010-11,62,88,2.861
17,202010-11,63,88.5,2.626
17,202010-11,64,89.5,2.366
17,202010-11,65,89,2.224
17,202010-11,66,90,2.459
17,202010-11,67,92,2.545
17,202010-11,68,93.618,2.831
17,202010-11,69,95.5,2.922
28,202010-11,1,38,1.607
28,202010-11,2,39.75,1.308
28,202010-11,3,39.75,1.336
28,202010-11,4,41.5,2.07
28,202010-11,5,42.75,1.877
28,202010-11,6,43,1.732
28,202010-11,7,43.75,1.778
28,202010-11,8,45,1.934
28,202010-11,9,46.25,1.932
28,202010-11,10,47.5,1.92
28,202010-11,11,48.25,2.028
28,202010-11,12,49.25,2.105
28,202010-11,13,50.5,1.592
28,202010-11,14,50.5,1.832
28,202010-11,15,50.75,2.44
28,202010-11,16,51.5,2.06
28,202010-11,17,52,1.711
28,202010-11,18,52.75,2.217
28,202010-11,19,55,1.929
28,202010-11,20,55.5,2.033
28,202010-11,21,56,1.922
28,202010-11,22,57,2.03
28,202010-11,23,57.5,2.042
28,202010-11,24,59,2.261
28,202010-11,25,59,1.982
28,202010-11,26,60.5,1.795
28,202010-11,27,60.5,1.873
28,202010-11,28,62,2.021
28,202010-11,29,63,1.679
28,202010-11,30,64,2.1
28,202010-11,31,64.415,1.967
28,202010-11,32,65.194,1.971
28,202010-11,33,65.974,1.976
28,202010-11,34,67,2.271
28,202010-11,35,68.5,1.814
28,202010-11,36,67.5,1.664
28,202010-11,37,68.75,1.992
28,202010-11,38,68.5,2.069
28,202010-11,39,70.75,2.366
28,202010-11,40,71.5,2.275
28,202010-11,41,73.25,2.326
28,202010-11,42,73.5,2.006
28,202010-11,43,75,2.348
28,202010-11,44,75,2.36
28,202010-11,45,76,2.337
28,202010-11,46,76.5,2.192
28,202010-11,47,79,2.075
28,202010-11,48,79.25,1.896
28,202010-11,49,80.25,2.538
28,202010-11,50,80.25,2.436
28,202010-11,51,82,2.097
28,202010-11,52,81.5,1.778
28,202010-11,53,83.5,2.048
28,202010-11,54,84.25,2.841
28,202010-11,55,84.85,2.212
28,202010-11,56,85.5,1.925
28,202010-11,57,86.5,2.175
28,202010-11,58,86.5,2.119
28,202010-11,59,88.75,2.391
28,202010-11,60,89.5,2.448
28,202010-11,61,91,2.223
28,202010-11,62,92,1.973
28,202010-11,63,92.5,2.467
28,202010-11,64,93.5,2.415
28,202010-11,65,94.5,1.965
28,202010-11,66,93.5,2.012
28,202010-11,67,94.5,2.263
28,202010-11,68,97,2.116
28,202010-11,69,98,3.001
88,202010-11,1,31.75,1.159
88,202010-11,2,34,1.387
88,202010-11,3,34.5,1.265
88,202010-11,4,35.75,1.788
88,202010-11,5,36,1.931
88,202010-11,6,37.5,1.305
88,202010-11,7,38.5,1.486
88,202010-11,8,39,1.698
88,202010-11,9,40.25,1.669
88,202010-11,10,41.5,1.879
88,202010-11,11,42.25,1.673
88,202010-11,12,43.5,1.855
88,202010-11,13,45.5,2.205
88,202010-11,14,46,1.833
88,202010-11,15,45.375,2.325
88,202010-11,16,45,1.971
88,202010-11,17,47.25,2.079
88,202010-11,18,48.5,2.127
88,202010-11,19,48.5,1.622
88,202010-11,20,50,2.053
88,202010-11,21,51,2.059
88,202010-11,22,52.5,1.936
88,202010-11,23,53.5,2.368
88,202010-11,24,54,2.273
88,202010-11,25,55.5,2.067
88,202010-11,26,56.5,2.173
88,202010-11,27,58,2.615
88,202010-11,28,59,2.436
88,202010-11,29,60.5,2.312
88,202010-11,30,61.5,2.54
88,202010-11,31,62.308,2.341
88,202010-11,32,63.361,2.336
88,202010-11,33,64.414,2.33
88,202010-11,34,66,1.824
88,202010-11,35,66.5,2.826
88,202010-11,36,67,2.223
88,202010-11,37,68.5,1.985
88,202010-11,38,69,2.548
88,202010-11,39,70.5,2.357
88,202010-11,40,72.5,2.426
88,202010-11,41,72.75,1.857
88,202010-11,42,74.5,2.345
88,202010-11,43,74.5,2.457
88,202010-11,44,76,1.754
88,202010-11,45,76,2.658
88,202010-11,46,78,2.693
88,202010-11,47,79.75,2.391
88,202010-11,48,81,2.147
88,202010-11,49,81.5,3.167
88,202010-11,50,83,2.359
88,202010-11,51,84.75,2.854
88,202010-11,52,85.25,2.662
88,202010-11,53,84.5,1.62
88,202010-11,54,87,2.759
88,202010-11,55,88.847,2.74
88,202010-11,56,90,3.598
88,202010-11,57,92.25,2.763
88,202010-11,58,93.5,2.872
88,202010-11,59,94,2.751
88,202010-11,60,95,2.947
88,202010-11,61,96,3.069
88,202010-11,62,98.5,2.523
88,202010-11,63,98.75,2.741
88,202010-11,64,99,2.424
88,202010-11,65,98.5,2.254
88,202010-11,66,100.625,1.025
88,202010-11,67,99,2.869
88,202010-11,68,102,2.165
88,202010-11,69,104.5,3.185
19,202016-68,1,44,0.67
19,202016-68,2,45.5,0.868
19,202016-68,3,45.5,1.124
19,202016-68,4,46,1.324
19,202016-68,5,46.25,1.255
19,202016-68,6,47.75,2.205
19,202016-68,7,49,1.303
19,202016-68,8,49.5,1.656
19,202016-68,9,50.5,0.956
19,202016-68,10,51,1.97
19,202016-68,11,51.75,1.673
19,202016-68,12,54.25,2.396
19,202016-68,13,55.458,2.038
19,202016-68,14,57,2.373
19,202016-68,15,58.5,2.317
19,202016-68,16,59.5,1.948
19,202016-68,17,60.5,2.281
19,202016-68,18,62,2.588
19,202016-68,19,63.5,2
19,202016-68,20,64.5,2.56
19,202016-68,21,65.5,2.371
19,202016-68,22,66.5,2.527
19,202016-68,23,67,2.123
19,202016-68,24,67.75,2.135
19,202016-68,25,69,2.386
19,202016-68,26,71,2.388
19,202016-68,27,72,2.702
19,202016-68,28,72.5,2.419
19,202016-68,29,73,2.599
19,202016-68,30,73.5,2.101
19,202016-68,31,74.5,2.542
19,202016-68,32,75.5,2.127
19,202016-68,33,76.25,2.738
19,202016-68,34,77.5,2.631
19,202016-68,35,79.75,2.836
19,202016-68,36,80,2.492
19,202016-68,37,81,2.764
19,202016-68,38,82.5,2.727
19,202016-68,39,83.5,2.575
19,202016-68,40,84.5,2.277
19,202016-68,41,85,2.911
19,202016-68,42,84.5,1.396
19,202016-68,43,84.5,1.101
19,202016-68,44,85,1.106
19,202016-68,45,84.5,2.056
19,202016-68,46,87,1.884
19,202016-68,47,88.25,3.013
19,202016-68,48,90,2.614
19,202016-68,49,92.25,3.403
19,202016-68,50,92.5,2.306
19,202016-68,51,93.5,3.347
19,202016-68,52,94.25,2.704
19,202016-68,53,95.75,3.536
19,202016-68,54,97.75,3.748
19,202016-68,55,99.5,2.949
19,202016-68,56,98.25,2.105
19,202016-68,57,99,2.774
19,202016-68,58,99.5,2.768
19,202016-68,59,100.5,1.782
19,202016-68,60,99,1.491
19,202016-68,61,100,2.095
19,202016-68,62,101.75,2.004
19,202016-68,63,103.5,2.808
19,202016-68,64,104.5,2.516
19,202016-68,65,105.5,2.5
19,202016-68,66,106.25,2.336
19,202016-68,67,104,2.192
19,202016-68,68,106.5,2.608
19,202016-68,69,108.5,2.187
99,202016-73,1,33.5,0.992
99,202016-73,2,35,1.294
99,202016-73,3,35.25,0.888
99,202016-73,4,36.125,0.879
99,202016-73,5,35.5,1.343
99,202016-73,6,37,1.379
99,202016-73,7,37.5,1.635
99,202016-73,8,38.75,1.78
99,202016-73,9,39,1.658
99,202016-73,10,40.5,1.526
99,202016-73,11,41.5,1.523
99,202016-73,12,42.5,1.534
99,202016-73,13,43.708,1.634
99,202016-73,14,45,1.769
99,202016-73,15,46.25,1.521
99,202016-73,16,47,1.619
99,202016-73,17,47.75,1.79
99,202016-73,18,48.5,1.939
99,202016-73,19,49.5,1.901
99,202016-73,20,50.75,1.492
99,202016-73,21,51,1.558
99,202016-73,22,52,1.785
99,202016-73,23,52,2.096
99,202016-73,24,53.5,1.516
99,202016-73,25,54.5,2.073
99,202016-73,26,55,2.021
99,202016-73,27,56,1.789
99,202016-73,28,57.5,2.052
99,202016-73,29,58.25,2.113
99,202016-73,30,59.5,2.078
99,202016-73,31,60.5,2.014
99,202016-73,32,60.5,1.969
99,202016-73,33,62,2.096
99,202016-73,34,62.5,2.089
99,202016-73,35,64.5,2.458
99,202016-73,36,64,2.138
99,202016-73,37,65.5,1.906
99,202016-73,38,66.5,2.242
99,202016-73,39,68,2.317
99,202016-73,40,68,2.029
99,202016-73,41,68,2.138
99,202016-73,42,71,2.577
99,202016-73,43,71.5,2.612
99,202016-73,44,72.5,2.207
99,202016-73,45,73.5,2.13
99,202016-73,46,74,2.445
99,202016-73,47,75.5,1.677
99,202016-73,48,76,1.917
99,202016-73,49,76.5,2.653
99,202016-73,50,79,2.765
99,202016-73,51,80,3.122
99,202016-73,52,81,2.446
99,202016-73,53,82.25,2.615
99,202016-73,54,83,2.405
99,202016-73,55,83,2.208
99,202016-73,56,83.875,2.036
99,202016-73,57,85,2.478
99,202016-73,58,85.5,1.664
99,202016-73,59,85.875,2.01
99,202016-73,60,86.75,1.922
99,202016-73,61,88.75,2.32
99,202016-73,62,91,2.731
99,202016-73,63,92.25,2.551
99,202016-73,64,91,2.232
99,202016-73,65,92.25,1.756
99,202016-73,66,92.5,1.647
99,202016-73,67,93,1.711
99,202016-73,68,94.5,1.709
99,202016-73,69,94.5,1.68
29,202016-72,1,42.25,1.274
29,202016-72,2,45,1.113
29,202016-72,3,46.25,0.324
29,202016-72,4,42.5,1.349
29,202016-72,5,43.75,1.084
29,202016-72,6,45,1.611
29,202016-72,7,46.25,1.77
29,202016-72,8,48,1.657
29,202016-72,9,50.5,1.988
29,202016-72,10,49.5,1.694
29,202016-72,11,50.5,1.155
29,202016-72,12,51.5,1.147
29,202016-72,13,53.096,1.706
29,202016-72,14,54,1.807
29,202016-72,15,54.5,1.93
29,202016-72,16,56.25,2.288
29,202016-72,17,58.5,1.879
29,202016-72,18,59.5,2.002
29,202016-72,19,61.5,1.431
29,202016-72,20,61.5,2.438
29,202016-72,21,61.5,1.519
29,202016-72,22,62.25,2.022
29,202016-72,23,64.5,1.771
29,202016-72,24,65.5,1.885
29,202016-72,25,65.5,2.03
29,202016-72,26,67,1.965
29,202016-72,27,68,1.969
29,202016-72,28,68.25,1.587
29,202016-72,29,68.25,1.922
29,202016-72,30,69.5,2.088
29,202016-72,31,70.75,2.27
29,202016-72,32,71.75,1.86
29,202016-72,33,73.5,2.56
29,202016-72,34,74,2.369
29,202016-72,35,74.5,1.909
29,202016-72,36,74.5,2.121
29,202016-72,37,75,2.386
29,202016-72,38,77.375,2.455
29,202016-72,39,77.5,2.496
29,202016-72,40,78.5,2.66
29,202016-72,41,79.5,2.9
29,202016-72,42,81,2.642
29,202016-72,43,82.5,2.139
29,202016-72,44,82,2.45
29,202016-72,45,84.5,3.005
29,202016-72,46,85.5,2.542
29,202016-72,47,87.5,2.565
29,202016-72,48,89,2.997
29,202016-72,49,88.5,2.937
29,202016-72,50,91.5,2.937
29,202016-72,51,90.5,3.128
29,202016-72,52,93.25,2.493
29,202016-72,53,95,3.308
29,202016-72,54,95.5,3.052
29,202016-72,55,96.5,2.671
29,202016-72,56,97.882,2.299
29,202016-72,57,99.5,3.289
29,202016-72,58,100.5,2.919
29,202016-72,59,102,2.572
29,202016-72,60,100.5,2.551
29,202016-72,61,103.75,2.994
29,202016-72,62,105.5,2.877
29,202016-72,63,107.5,2.839
29,202016-72,64,106.5,3.438
29,202016-72,65,108.75,2.64
29,202016-72,66,108.5,2.104
29,202016-72,67,109.603,1.659
29,202016-72,68,110.625,2.508
29,202016-72,69,111.5,2.341
37,202016-71,1,38,1.095
37,202016-71,2,36.875,1.316
37,202016-71,3,39.75,0.799
37,202016-71,4,40.5,1.859
37,202016-71,5,42.5,1.32
37,202016-71,6,42.5,1.514
37,202016-71,7,43.5,1.584
37,202016-71,8,45,1.271
37,202016-71,9,45,1.283
37,202016-71,10,44,1.107
37,202016-71,11,46,1.364
37,202016-71,12,46.5,1.356
37,202016-71,13,48.364,1.565
37,202016-71,14,49.5,1.833
37,202016-71,15,50.75,1.838
37,202016-71,16,51.5,1.718
37,202016-71,17,53,1.866
37,202016-71,18,54,1.998
37,202016-71,19,54.5,1.783
37,202016-71,20,55,1.867
37,202016-71,21,56,1.891
37,202016-71,22,57,1.812
37,202016-71,23,57.5,1.555
37,202016-71,24,57.5,1.841
37,202016-71,25,58.5,1.884
37,202016-71,26,59,2.268
37,202016-71,27,60.5,2.208
37,202016-71,28,62.25,2.285
37,202016-71,29,64,2.157
37,202016-71,30,64.5,2.572
37,202016-71,31,65.25,1.767
37,202016-71,32,66.5,2.364
37,202016-71,33,68.5,2.46
37,202016-71,34,69,2.305
37,202016-71,35,70,2.689
37,202016-71,36,70,1.876
37,202016-71,37,70.5,2.489
37,202016-71,38,72.5,2.335
37,202016-71,39,73.5,2.552
37,202016-71,40,74.5,2.209
37,202016-71,41,75,2.432
